ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-03-21 14:05:00,YU,1394,LAS,320,J,US,186,0.5334077663461942
2022-03-21 13:15:00,LZ,608,KIC,ER4,J,US,49,0.5312537074705627
2022-03-21 14:25:00,CL,771,YQR,73H,J,CA,189,0.5229397082005252
2022-03-21 14:40:00,ZD,739,YXJ,73H,J,CA,189,0.523863932586396
2022-03-21 15:15:00,CL,1430,MJQ,73H,J,US,189,0.524967339226988
2022-03-21 16:30:00,CL,2727,MQI,73H,J,US,189,0.524967339226988
2022-03-21 15:25:00,CL,3140,HFD,73H,J,US,189,0.524967339226988
2022-03-21 16:50:00,VW,985,YYZ,321,J,CA,220,0.5479743986776282
2022-03-21 15:45:00,CL,2708,DAN,73H,J,US,189,0.524967339226988
2022-03-21 17:00:00,VW,3402,MYV,E90,J,US,98,0.5919311019562314
2022-03-21 16:45:00,LJ,642,YXT,319,J,CA,156,0.5233769456698302
2022-03-21 18:05:00,VW,3403,MYV,E90,J,US,98,0.5920120409378062
2022-03-21 17:30:00,CL,1103,YWQ,73H,J,CA,189,0.5229397082005252
2022-03-21 17:40:00,VW,982,YYZ,319,J,CA,143,0.5578256950722497
2022-03-21 18:25:00,LJ,2807,DEN,320,J,US,186,0.524610660047876
2022-03-21 18:45:00,UK,821,YVR,319,J,CA,131,0.5387915858934622
2022-03-21 19:25:00,LJ,579,YQU,320,J,CA,186,0.5096406249142333
2022-03-21 18:20:00,VW,986,YYZ,319,J,CA,143,0.5579066340538245
2022-03-21 18:50:00,LJ,667,YDQ,319,J,CA,156,0.5225596266151448
2022-03-21 20:05:00,VW,3406,MYV,E90,J,US,98,0.5917735027819014
2022-03-21 20:20:00,LJ,663,RUT,320,J,US,186,0.5426673816833529
2022-03-21 20:55:00,LJ,771,YEG,319,J,CA,156,0.5455163550776995
2022-03-22 05:20:00,IA,925,DEN,73W,J,US,142,0.5589254711864767
2022-03-22 06:25:00,LJ,767,YEG,320,J,CA,186,0.51506256526924
2022-03-22 05:45:00,CL,2444,ICL,73H,J,US,189,0.522421027961665
2022-03-22 06:45:00,LJ,2801,YQQ,320,J,CA,186,0.49880330202003204
2022-03-22 06:25:00,VW,3400,MYV,E90,J,US,98,0.5716812316750252
2022-03-22 07:10:00,LZ,630,BPT,AT5,J,US,48,0.5021168772997976
2022-03-22 07:00:00,LJ,504,YUL,319,J,CA,156,0.5001869818452518
2022-03-22 07:05:00,LZ,617,SLK,AT5,J,US,48,0.5021168772997976
2022-03-22 06:55:00,VW,981,YYZ,32A,J,CA,180,0.5375384360411325
2022-03-22 08:35:00,CL,771,YQR,73H,J,CA,189,0.5159753124447454
2022-03-22 08:05:00,KL,584,YQR,320,J,CA,174,0.4254307361944977
2022-03-22 09:25:00,LJ,640,YXT,320,J,CA,186,0.5156016411589545
2022-03-22 09:15:00,ZD,735,BKL,73H,J,US,189,0.5265182905744878
2022-03-22 08:50:00,IA,926,DEN,E90,J,US,100,0.5768226588613484
2022-03-22 10:50:00,LZ,614,CGZ,AT4,J,US,48,0.5346352556192633
2022-03-22 10:20:00,LJ,577,YQU,319,J,CA,156,0.5213919948296167
2022-03-22 10:20:00,LJ,2803,YXX,320,J,CA,186,0.5127856385543815
2022-03-22 11:45:00,PW,1062,YLW,319,J,CA,143,0.5894732654767447
2022-03-22 11:45:00,LJ,2831,DFW,320,J,US,186,0.5223008610497303
2022-03-22 11:45:00,UK,821,YVR,32N,J,CA,172,0.5285781633234925
2022-03-22 13:20:00,VW,3401,MYV,E90,J,US,98,0.5867541916227884
2022-03-22 12:45:00,CL,857,OBT,73H,J,US,189,0.525616100573246
2022-03-22 13:05:00,VW,983,YYZ,320,J,CA,180,0.5487490132151347
2022-03-22 13:50:00,CL,772,YQR,7M8,J,CA,197,0.5276647515752563
2022-03-22 14:50:00,CL,2708,BKL,73H,J,US,189,0.5252670397006899
2022-03-22 14:45:00,CL,1462,FTL,73H,J,US,189,0.5252670397006899
2022-03-22 15:40:00,VW,985,YYZ,320,J,CA,180,0.554350032102427
2022-03-22 17:10:00,LJ,662,RUT,319,J,US,156,0.5450871162702069
2022-03-22 16:40:00,VW,3402,MYV,E90,J,US,98,0.5923540182607627
2022-03-22 17:15:00,IA,928,DEN,73W,J,US,142,0.5558610581236995
2022-03-22 17:00:00,CL,1556,GBR,73H,J,US,189,0.5255055452516872
2022-03-22 17:50:00,VW,3403,MYV,E90,J,US,98,0.5926859268137435
2022-03-22 18:15:00,IR,3225,YMM,321,J,CA,220,0.5283377427982225
2022-03-22 18:45:00,VW,986,YYZ,319,J,CA,143,0.5581395871481241
2022-03-22 18:45:00,LJ,579,YQU,319,J,CA,156,0.5191869046040118
2022-03-22 19:05:00,LJ,663,RUT,320,J,US,186,0.5446563882857238
2022-03-22 19:40:00,CL,2775,MOD,73H,J,US,189,0.5248653124423712
2022-03-22 19:45:00,VW,3406,MYV,E90,J,US,98,0.5926825181861085
2022-03-22 22:20:00,CL,773,YQR,73H,J,CA,189,0.5237553980951345
2022-03-23 05:35:00,CL,1292,YKA,73H,J,CA,189,0.5242828263548144
2022-03-23 07:00:00,CL,2731,BXK,73H,J,US,189,0.5176157467489286
2022-03-23 07:25:00,CL,1430,MJQ,73H,J,US,189,0.5176157467489286
2022-03-23 07:00:00,LZ,607,KIC,ER4,J,US,49,0.5018900322583704
2022-03-23 06:05:00,VW,978,YYZ,320,J,CA,180,0.5426371701481654
2022-03-23 07:25:00,LJ,577,YQU,320,J,CA,186,0.4898241816409419
2022-03-23 07:20:00,LJ,504,YUL,319,J,CA,156,0.5024019048943958
2022-03-23 07:20:00,LZ,617,SLK,AT5,J,US,48,0.5027367401299297
2022-03-23 08:05:00,CL,1746,BCC,73H,J,US,189,0.5193760362474465
2022-03-23 08:10:00,UA,512,EWR,75W,J,US,169,0.530035922357728
2022-03-23 08:10:00,ZD,736,UGB,73H,J,US,189,0.5227671697875396
2022-03-23 08:05:00,VW,3401,MYV,E90,J,US,98,0.568311180145006
2022-03-23 09:15:00,ZD,748,RFK,73H,J,US,189,0.5302337036512842
2022-03-23 09:30:00,JZ,957,YHM,320,J,CA,174,0.5362197425792332
2022-03-23 09:45:00,LJ,2818,YLW,319,J,CA,156,0.5296002162363195
2022-03-23 11:25:00,LJ,2815,YZV,320,J,CA,186,0.5179950350902945
2022-03-23 10:25:00,LJ,662,RUT,320,J,US,186,0.5474838173013661
2022-03-23 11:20:00,VW,981,YYZ,321,J,CA,220,0.5447883618339018
2022-03-23 12:30:00,LJ,2802,YQQ,320,J,CA,186,0.5179950350902945
2022-03-23 13:25:00,CL,1391,YXY,73H,J,CA,189,0.5273297746990938
2022-03-23 13:35:00,CL,563,DFW,73H,J,US,189,0.5290779217534537
2022-03-23 12:25:00,CL,2653,YXH,73H,J,CA,189,0.5275833665956825
2022-03-23 12:55:00,LZ,604,KZH,AT5,J,US,48,0.5303926447715542
2022-03-23 13:55:00,TN,510,DOH,788,J,QA,254,0.4034299625107939
2022-03-23 13:25:00,LZ,608,KIC,ER4,J,US,49,0.5323777940858891
2022-03-23 14:40:00,CL,2707,YAD,73H,J,CA,189,0.527076038382064
2022-03-23 14:50:00,CL,771,YQR,73H,J,CA,189,0.527076038382064
2022-03-23 16:45:00,LJ,2807,DEN,319,J,US,156,0.5372863111919037
2022-03-23 16:10:00,CL,2220,BZF,73H,J,US,189,0.5292209583284836
2022-03-23 17:15:00,LJ,770,YEG,320,J,CA,186,0.535759083603098
2022-03-23 17:25:00,IA,928,DEN,73W,J,US,142,0.5606298050875784
2022-03-23 17:50:00,CL,2727,MQI,73H,J,US,189,0.5292209583284836
2022-03-23 16:50:00,CL,1556,GBR,73H,J,US,189,0.5292209583284836
2022-03-23 18:00:00,CL,2004,LIH,73H,J,US,189,0.5292209583284836
2022-03-23 18:55:00,VW,986,YYZ,321,J,CA,220,0.5512252569163658
2022-03-23 18:35:00,CL,849,CYE,73H,J,US,189,0.5292209583284836
2022-03-23 20:35:00,VW,3406,MYV,E90,J,US,98,0.5942314358613083
2022-03-23 20:35:00,CL,2950,YPE,73H,J,CA,189,0.5263834663458251
2022-03-23 22:25:00,CL,772,YQR,73H,J,CA,189,0.5273535222519741
2022-03-24 06:10:00,LJ,767,YEG,320,J,CA,186,0.5193710453975695
2022-03-24 06:55:00,VW,3400,MYV,E90,J,US,98,0.5779461056199838
2022-03-24 06:05:00,LZ,630,BPT,AT5,J,US,48,0.5151562576492138
2022-03-24 07:25:00,LJ,504,YUL,319,J,CA,156,0.506306477485482
2022-03-24 07:10:00,CL,2708,BKL,73H,J,US,189,0.5225587583205576
2022-03-24 07:50:00,CL,2359,PHX,73H,J,US,189,0.5288714467408485
2022-03-24 07:10:00,CL,2950,YPE,73H,J,CA,189,0.5222119066081702
2022-03-24 08:15:00,UA,512,EWR,75W,J,US,169,0.5346718939124909
2022-03-24 08:15:00,VW,979,YYZ,319,J,CA,143,0.5431496149990568
2022-03-24 08:30:00,ZD,742,YAD,73H,J,CA,189,0.5268702676251829
2022-03-24 08:20:00,LJ,640,YXT,320,J,CA,186,0.5141918341442984
2022-03-24 09:05:00,IA,926,DEN,E90,J,US,100,0.5869389450932246
2022-03-24 09:05:00,ZD,758,PHX,73H,J,US,189,0.5419505042349374
2022-03-24 09:15:00,ZD,771,MOD,73H,J,US,189,0.5357004842654088
2022-03-24 09:05:00,LJ,2801,YQQ,320,J,CA,186,0.5215165406444854
2022-03-24 10:40:00,LZ,607,KIC,ER4,J,US,49,0.5350366357807699
2022-03-24 10:15:00,LJ,2831,DFW,319,J,US,156,0.5355218240033965
2022-03-24 11:30:00,LJ,2829,RFK,320,J,US,186,0.5292112752874352
2022-03-24 11:45:00,VW,981,YYZ,320,J,CA,180,0.5550202479131634
2022-03-24 12:05:00,CL,3602,SOP,73H,J,US,189,0.5347602347112319
2022-03-24 12:55:00,UK,821,YVR,32N,J,CA,172,0.535704215834378
2022-03-24 12:50:00,VW,3401,MYV,E90,J,US,98,0.5924811210769596
2022-03-24 13:00:00,ZY,1047,YXC,73H,J,CA,186,0.3102411517651476
2022-03-24 13:05:00,CL,2444,ICL,73H,J,US,189,0.5345066428146432
2022-03-24 13:55:00,YU,1394,LAS,319,J,US,156,0.5426869124115005
2022-03-24 13:40:00,TN,510,DOH,788,J,QA,254,0.40443649414518396
2022-03-24 14:30:00,LZ,608,KIC,ER4,J,US,49,0.5373650509745126
2022-03-24 13:50:00,LZ,605,MWS,ER4,J,US,49,0.5371147212034376
2022-03-24 15:30:00,LJ,2807,DEN,320,J,US,186,0.5344251111434
2022-03-24 15:00:00,NW,2806,SCM,320,J,US,186,0.541852400059468
2022-03-24 16:15:00,CL,2727,MQI,73H,J,US,189,0.534781593804143
2022-03-24 16:40:00,VW,985,YYZ,320,J,CA,180,0.5599624265341651
2022-03-24 15:40:00,GQ,948,CYT,32Q,J,US,190,0.5394709850567807
2022-03-24 17:15:00,LJ,642,YXT,320,J,CA,186,0.5198795205246546
2022-03-24 17:15:00,IA,928,DEN,73W,J,US,142,0.5651204584665099
2022-03-24 17:05:00,CL,3038,FRM,73H,J,US,189,0.534781593804143
2022-03-24 17:45:00,LZ,633,BPT,AT5,J,US,48,0.5377873679147143
2022-03-24 18:05:00,CL,2924,MSP,320,J,US,180,0.5429161238803215
2022-03-24 18:45:00,VW,986,YYZ,321,J,CA,220,0.554085084410053
2022-03-24 19:30:00,LJ,505,YUL,320,J,CA,186,0.519240397147059
2022-03-24 20:10:00,CL,1391,YXY,73H,J,CA,189,0.5318287157597061
2022-03-24 19:40:00,KL,606,ICY,320,J,US,174,0.44601226242926933
2022-03-24 20:00:00,LJ,643,YXT,319,J,CA,156,0.5254071097517494
2022-03-24 22:40:00,CL,773,YQR,73H,J,CA,189,0.5328421864475531
2022-03-25 06:00:00,CL,1292,YKA,73H,J,CA,189,0.5439029446984606
2022-03-25 06:55:00,CL,1273,MCE,73H,J,US,189,0.5479588729189246
2022-03-25 06:00:00,LJ,767,YEG,320,J,CA,186,0.5280819497155369
2022-03-25 06:35:00,ZD,785,YXU,73H,J,CA,189,0.642863694680961
2022-03-25 06:10:00,CL,2727,MQI,73H,J,US,189,0.5479588729189246
2022-03-25 06:20:00,ZD,739,YXJ,73H,J,CA,189,0.5520645672926052
2022-03-25 06:30:00,LZ,630,BPT,AT5,J,US,48,0.5290629792437237
2022-03-25 07:40:00,VW,3403,MYV,E90,J,US,98,0.5764771312299861
2022-03-25 06:10:00,LJ,504,YUL,319,J,CA,156,0.5250593549229705
2022-03-25 06:45:00,LZ,617,SLK,AT5,J,US,48,0.5290629792437237
2022-03-25 07:25:00,CL,850,YCV,73H,J,CA,189,0.534998098763046
2022-03-25 08:05:00,UA,512,EWR,75W,J,US,169,0.5467463122675588
2022-03-25 09:00:00,CL,849,CYE,73H,J,US,189,0.5481685306677001
2022-03-25 08:20:00,CL,563,DFW,73H,J,US,189,0.5380232167937117
2022-03-25 09:10:00,VW,979,YYZ,320,J,CA,180,0.5560448638639002
2022-03-25 09:20:00,CL,2706,EKI,73H,J,US,189,0.5481685306677001
2022-03-25 09:50:00,ZD,738,RNH,73H,J,US,189,0.5487938062780929
2022-03-25 10:20:00,CL,856,BNL,73H,J,US,189,0.5481685306677001
2022-03-25 11:00:00,YT,1025,YAD,73H,C,CA,189,0.5170288596829943
2022-03-25 10:30:00,LJ,660,RUT,320,J,US,186,0.5666253350744047
2022-03-25 10:30:00,LJ,644,YXT,319,J,CA,156,0.5322307352618117
2022-03-25 11:00:00,VW,981,YYZ,32N,J,CA,180,0.5583300661387018
2022-03-25 11:25:00,VW,983,YYZ,320,J,CA,180,0.5630428039017557
2022-03-25 12:05:00,LJ,641,YXT,319,J,CA,156,0.5316859946888157
2022-03-25 13:20:00,CL,3130,YXE,73H,J,CA,189,0.5447305562064442
2022-03-25 13:20:00,VW,3401,MYV,E90,J,US,98,0.5972063995849034
2022-03-25 12:05:00,KL,605,ICY,320,J,US,174,0.4438513104563221
2022-03-25 12:10:00,SV,1667,YXY,73H,J,CA,186,0.5401510534365459
2022-03-25 13:25:00,YU,2808,DEN,319,J,US,156,0.5628097616481555
2022-03-25 12:35:00,LZ,604,KZH,AT5,J,US,48,0.54963125074408
2022-03-25 13:20:00,ZY,1047,YXC,73H,J,CA,186,0.3196831137634674
2022-03-25 13:35:00,VW,983,YYZ,32A,J,CA,180,0.56193736594056
2022-03-25 14:20:00,CL,2708,DAN,73H,J,US,189,0.5481387307679719
2022-03-25 15:10:00,NW,2806,SCM,320,J,US,186,0.5536145984450508
2022-03-25 14:15:00,ZD,736,UGB,73H,J,US,189,0.5487640063783648
2022-03-25 15:15:00,CL,1317,YQL,73H,J,CA,189,0.544536559810816
2022-03-25 15:00:00,CL,771,YQR,73H,J,CA,189,0.544536559810816
2022-03-25 15:35:00,NV,1188,YCD,320,J,CA,180,0.550567949072417
2022-03-25 15:25:00,CL,3140,HFD,73H,J,US,189,0.5484640497113865
2022-03-25 16:40:00,LZ,619,SLK,AT5,J,US,48,0.5520873852705825
2022-03-25 16:35:00,VW,985,YYZ,321,J,CA,220,0.5621593230960804
2022-03-25 16:55:00,CL,2444,ICL,7M8,J,US,197,0.5499167462985771
2022-03-25 16:35:00,IA,928,DEN,73W,J,US,142,0.5757006728859779
2022-03-25 17:05:00,VW,3403,MYV,E90,J,US,98,0.6016879765822178
2022-03-25 17:40:00,CL,851,YHZ,73H,J,CA,189,0.544536559810816
2022-03-25 17:40:00,LJ,2807,DEN,319,J,US,156,0.5451105831142447
2022-03-25 17:45:00,LZ,609,KIC,ER4,J,US,49,0.5531058894765997
2022-03-25 18:45:00,LJ,505,YUL,320,J,CA,186,0.5221625619560729
2022-03-25 18:10:00,CL,859,YLL,73H,J,CA,189,0.544536559810816
2022-03-25 19:00:00,LJ,770,YEG,320,J,CA,186,0.5352460690720193
2022-03-25 20:05:00,VW,986,YYZ,320,J,CA,180,0.5671811967932828
2022-03-25 20:00:00,LJ,506,YUL,320,J,CA,186,0.5187279916609402
2022-03-25 19:35:00,VW,1479,KIC,E90,J,US,98,0.5893029041332051
2022-03-25 20:30:00,KL,585,YQR,320,J,CA,174,0.4244741712121153
2022-03-25 20:10:00,CL,2701,YYT,73H,J,CA,189,0.544071576650993
2022-03-25 21:00:00,LJ,771,YEG,320,J,CA,186,0.5323173901250522
2022-03-26 05:20:00,IA,925,DEN,73W,J,US,142,0.5819455639432739
2022-03-26 05:35:00,LJ,2803,YQQ,320,J,CA,186,0.5187334888956694
2022-03-26 05:45:00,CL,2444,ICL,73H,J,US,189,0.5487518105013086
2022-03-26 05:45:00,CL,2588,YFI,73H,J,CA,189,0.5479826855712044
2022-03-26 06:50:00,YT,1053,ESP,73H,C,US,189,0.5386652888589206
2022-03-26 06:55:00,LZ,607,KIC,ER4,J,US,49,0.5300496951516329
2022-03-26 06:20:00,LJ,2807,DEN,320,J,US,186,0.5282080844745678
2022-03-26 07:00:00,CL,1641,RKS,73H,J,US,189,0.5372888090591886
2022-03-26 07:10:00,CL,1391,YXY,73H,J,CA,189,0.535697108965496
2022-03-26 07:30:00,LJ,660,RUT,319,J,US,156,0.5390416476991926
2022-03-26 08:05:00,CL,2476,AIV,73H,J,US,189,0.5385591711884732
2022-03-26 07:45:00,UA,512,EWR,75W,J,US,169,0.5466859076491335
2022-03-26 08:00:00,KL,584,YQR,320,J,CA,174,0.42162463796141614
2022-03-26 08:10:00,LJ,640,YXT,320,J,CA,186,0.5174662944805513
2022-03-26 10:05:00,IA,926,DEN,E90,J,US,100,0.5919669159974768
2022-03-26 10:35:00,CL,2753,HNM,73H,J,US,189,0.5481617345599
2022-03-26 09:40:00,LZ,614,CGZ,SF3,J,US,33,0.5528685883197302
2022-03-26 10:40:00,LJ,2832,XLB,319,J,CA,156,0.5314342791295582
2022-03-26 10:55:00,VW,981,YYZ,319,J,CA,143,0.5648708451818522
2022-03-26 11:15:00,CL,2950,YPE,73H,J,CA,189,0.5450060684790404
2022-03-26 11:05:00,LZ,617,SLK,AT5,J,US,48,0.5489749546966487
2022-03-26 11:45:00,GQ,948,CYT,32Q,J,US,190,0.5511203638110683
2022-03-26 12:35:00,CL,3307,RFK,73H,J,US,189,0.5483916074417289
2022-03-26 12:10:00,IR,3225,YMM,321,J,CA,220,0.5459665099451159
2022-03-26 13:15:00,LJ,667,YDQ,320,J,CA,186,0.5227200933480168
2022-03-26 13:05:00,CL,2707,YAD,73H,J,CA,189,0.5447524765824517
2022-03-26 13:55:00,VW,983,YYZ,32Q,J,CA,220,0.5576625702822977
2022-03-26 14:55:00,YT,1046,APH,73H,C,US,189,0.5299099872948181
2022-03-26 15:50:00,CL,2359,PHX,73H,J,US,189,0.551842999166171
2022-03-26 16:40:00,CL,839,YBR,73H,J,CA,189,0.5445584801868235
2022-03-26 16:30:00,LJ,2802,YQQ,320,J,CA,186,0.5222849196242171
2022-03-26 17:00:00,LJ,2803,YXX,319,J,CA,156,0.528086673988019
2022-03-26 18:35:00,CL,2717,YXU,73H,J,CA,189,0.6249073912501238
2022-03-26 18:05:00,CL,1462,FTL,73H,J,US,189,0.5485175700248628
2022-03-26 19:10:00,JZ,958,YHM,E90,J,CA,100,0.5593814404256893
2022-03-26 19:05:00,VW,986,YYZ,321,J,CA,220,0.5614217586067252
2022-03-26 19:15:00,KL,606,ICY,320,J,US,174,0.43634968845510386
2022-03-26 20:30:00,LJ,504,YUL,320,J,CA,186,0.5179014744285165
2022-03-26 22:15:00,CL,773,YQR,73H,J,CA,189,0.5448884822953274
2022-03-27 06:50:00,IA,925,DEN,73H,J,US,186,0.5774230050397197
2022-03-27 06:10:00,LJ,2830,LND,320,J,US,186,0.5247550367288166
2022-03-27 06:55:00,CL,2727,MQI,73H,J,US,189,0.548142147893133
2022-03-27 06:00:00,CL,2613,PTL,73H,J,US,189,0.548142147893133
2022-03-27 07:15:00,CL,3111,PTS,73H,J,US,189,0.5368974643418404
2022-03-27 07:10:00,VW,978,YYZ,320,J,CA,180,0.547508684749557
2022-03-27 07:45:00,ZD,783,AIV,73H,J,US,189,0.5405113363364464
2022-03-27 06:40:00,CL,2588,YFI,73H,J,CA,189,0.5481094416323607
2022-03-27 07:40:00,CL,2718,YXJ,73H,J,CA,189,0.5367755983139841
2022-03-27 08:30:00,CL,2708,DAN,73H,J,US,189,0.538129411406866
2022-03-27 07:35:00,CL,771,YQR,7M8,J,CA,197,0.5387845462448941
2022-03-27 08:20:00,MD,969,YKF,321,J,CA,230,0.5417362615976008
2022-03-27 09:00:00,ZD,735,BKL,73H,J,US,189,0.5479876488461191
2022-03-27 09:15:00,VW,985,YYZ,320,J,CA,180,0.556066807098967
2022-03-27 10:05:00,CL,856,BNL,73H,J,US,189,0.5477319747782928
2022-03-27 10:00:00,JZ,958,YHM,E90,J,CA,100,0.5605496939494488
2022-03-27 09:35:00,ZD,742,YAD,73H,J,CA,189,0.5444622123244546
2022-03-27 09:55:00,LZ,630,BPT,AT5,J,US,48,0.5493941467811627
2022-03-27 11:45:00,VW,981,YYZ,320,J,CA,180,0.5653051343153896
2022-03-27 11:20:00,LZ,604,KZH,ER4,J,US,49,0.5521259634745946
2022-03-27 11:05:00,YU,2807,DEN,320,J,US,186,0.5607955142203582
2022-03-27 12:20:00,CL,1273,MCE,73H,J,US,189,0.5479618476601217
2022-03-27 12:00:00,LJ,667,YDQ,320,J,CA,186,0.5233916274458092
2022-03-27 13:05:00,UK,821,YVR,32A,J,CA,172,0.5479414708281656
2022-03-27 12:35:00,CL,3038,FRM,73H,J,US,189,0.5479618476601217
2022-03-27 12:50:00,LJ,2802,YQQ,319,J,CA,156,0.5310686787595497
2022-03-27 13:30:00,CL,1391,YXY,73H,J,CA,189,0.5450591354701765
2022-03-27 13:55:00,LJ,2807,DEN,320,J,US,186,0.5390570037900378
2022-03-27 13:35:00,VW,981,YYZ,319,J,CA,144,0.5686126889815196
2022-03-27 13:30:00,CL,2950,YPE,73H,J,CA,189,0.5450591354701765
2022-03-27 14:00:00,LZ,614,CGZ,AT5,J,US,48,0.5514764092816435
2022-03-27 13:25:00,LZ,619,SLK,AT5,J,US,48,0.5511957046022283
2022-03-27 15:20:00,LZ,608,KIC,ER4,J,US,49,0.5552757763303967
2022-03-27 14:35:00,CL,1746,BCC,73H,J,US,189,0.547762491299841
2022-03-27 14:45:00,TN,510,DOH,788,J,QA,254,0.3928383216411339
2022-03-27 14:35:00,CL,839,YBR,73H,J,CA,189,0.5448651390745483
2022-03-27 14:20:00,LJ,660,RUT,320,J,US,186,0.5637642179104027
2022-03-27 15:45:00,BJ,621,ASL,32A,J,US,180,0.5536187595364785
2022-03-27 15:50:00,CL,2220,BZF,73H,J,US,189,0.5481897631659786
2022-03-27 14:45:00,LJ,505,YUL,320,J,CA,186,0.5222726017830263
2022-03-27 15:15:00,NV,1188,YCD,319,J,CA,141,0.5517676058114663
2022-03-27 16:55:00,LJ,662,RUT,320,J,US,186,0.566036037691954
2022-03-27 16:55:00,PW,995,YLW,319,J,CA,143,0.5861770999514487
2022-03-27 17:25:00,LZ,633,BPT,AT5,J,US,48,0.5537256302115318
2022-03-27 16:55:00,LJ,506,YUL,320,J,CA,186,0.5220650305834765
2022-03-27 18:15:00,TO,3143,YMM,73H,J,CA,189,0.5441841804927902
2022-03-27 18:00:00,CL,2444,ICL,73H,J,US,189,0.5481897631659786
2022-03-27 17:20:00,CL,563,DFW,73H,J,US,189,0.5481897631659786
2022-03-27 17:35:00,CL,771,YQR,73H,J,CA,189,0.5448651390745483
2022-03-27 18:10:00,CL,1556,GBR,73H,J,US,189,0.5481897631659786
2022-03-27 18:20:00,LZ,609,KIC,ER4,J,US,49,0.5550019692610602
2022-03-27 19:30:00,LJ,662,RUT,320,J,US,186,0.5638111833270276
2022-03-27 19:10:00,CL,859,YLL,73H,J,CA,189,0.544490375195913
2022-03-27 19:40:00,YQ,603,YZF,320,J,CA,180,0.5528276798694147
2022-03-27 18:40:00,BJ,3621,ZSW,32A,J,CA,180,0.5499055223631422
2022-03-27 19:45:00,NW,2806,SCM,320,J,US,186,0.5520342276221639
2022-03-27 18:55:00,LZ,609,KIC,ER4,J,US,49,0.5550019692610602
2022-03-27 19:05:00,EA,1586,YQR,AT7,J,CA,72,0.5165501002078347
2022-03-27 20:00:00,CL,1588,CLE,7M8,J,US,197,0.5489325377426773
2022-03-27 19:30:00,SV,1988,YYJ,73H,J,CA,186,0.42244080625211394
2022-03-27 21:25:00,DO,1347,YYJ,32N,J,CA,180,0.1761340229980398
2022-03-27 21:30:00,ZY,1047,YXC,73H,J,CA,186,0.30994503101352355
2022-03-27 21:00:00,CL,1699,WJF,73H,J,US,189,0.5478914294350306
2022-03-27 23:05:00,CL,773,YQR,7M8,J,CA,197,0.5455069935074492
2022-03-28 06:50:00,IA,925,DEN,73H,J,US,186,0.5486086194067383
2022-03-28 06:00:00,CL,2708,BKL,73H,J,US,189,0.5214314467880878
2022-03-28 05:35:00,LZ,612,WAL,ER4,J,US,49,0.5090255914611075
2022-03-28 06:10:00,CL,2727,MQI,73H,J,US,189,0.5214314467880878
2022-03-28 06:55:00,LJ,667,YDQ,320,J,CA,186,0.4983780581612238
2022-03-28 05:50:00,CL,2588,YFI,73H,J,CA,189,0.5216036398854594
2022-03-28 06:45:00,ZD,771,MOD,73H,J,US,189,0.5256225954524324
2022-03-28 06:35:00,LZ,630,BPT,AT5,J,US,48,0.5111501113593961
2022-03-28 07:10:00,LJ,504,YUL,320,J,CA,186,0.49237392692825904
2022-03-28 07:45:00,LJ,660,RUT,320,J,US,186,0.512770390541321
2022-03-28 07:10:00,CL,1744,BCC,73H,J,US,189,0.5137627611856943
2022-03-28 06:35:00,CL,869,YWQ,73H,J,CA,189,0.5215317085281028
2022-03-28 07:35:00,CL,839,YBR,73H,J,CA,189,0.5137140106256644
2022-03-28 07:30:00,CL,2718,YXJ,73H,J,CA,189,0.5136784758247032
2022-03-28 08:15:00,CL,2706,EKI,73H,J,US,189,0.5155230506842122
2022-03-28 08:00:00,LJ,2658,YEG,320,J,CA,186,0.5232093198724033
2022-03-28 08:10:00,LJ,640,YXT,320,J,CA,186,0.5090988194870572
2022-03-28 09:35:00,IA,926,DEN,E75,J,US,88,0.5486092405250302
2022-03-28 10:15:00,UA,512,EWR,75W,J,US,169,0.5346658695962601
2022-03-28 10:30:00,JZ,957,YHM,E90,J,CA,100,0.5489483019350494
2022-03-28 10:40:00,LJ,2807,DEN,320,J,US,186,0.5269869707246018
2022-03-28 09:45:00,VW,980,YYZ,32A,J,CA,180,0.5398551545048095
2022-03-28 10:35:00,LZ,614,CGZ,AT5,J,US,48,0.5282478278411948
2022-03-28 11:10:00,LZ,607,KIC,ER4,J,US,49,0.5302180504694736
2022-03-28 10:50:00,LJ,2801,YQQ,320,J,CA,186,0.515800316616755
2022-03-28 11:00:00,CL,851,YHZ,73H,J,CA,189,0.5231096720477875
2022-03-28 12:05:00,ZY,1047,YXC,73H,J,CA,186,0.3074961040359219
2022-03-28 12:15:00,EA,1717,BCC,AT7,J,US,72,0.49093620538813326
2022-03-28 11:55:00,EA,1584,YQR,AT7,J,CA,72,0.4824632156781386
2022-03-28 11:40:00,LZ,783,SLK,AT5,C,US,48,0.5070374610533417
2022-03-28 13:15:00,UK,821,YVR,32N,J,CA,172,0.5282554099309996
2022-03-28 14:05:00,IA,927,DEN,E90,J,US,100,0.5786406674643265
2022-03-28 13:00:00,CL,1461,SOP,73H,J,US,189,0.5244090199573688
2022-03-28 13:50:00,VW,981,YYZ,319,J,CA,144,0.5503715149611945
2022-03-28 14:10:00,LZ,608,KIC,ER4,J,US,49,0.5314694358534438
2022-03-28 14:05:00,CL,772,YQR,7M8,J,CA,197,0.5269636323344522
